Time,Symbol,Bid,Ask,Price,Quantity,Status,Currency,buy_sell,TotalPrice,Spread,Liquidity
12:30:08.675,V,79.31,95.34,148.78,10,Pending_Approval,EUR,s,1487.8,16.03,0.6238303
12:31:41.348,TSLA,179.99,185.81,123.68,10,Dealer_Timeout,EUR,s,1236.8,5.82,1.718213
12:32:07.464,META,92.13,167.54,267.9,2,Expired,INR,b,535.8,75.41,0.02652168
12:32:27.310,MSFT,142.25,177.97,149.08,9,On_hold,EUR,b,1341.72,35.72,0.2519597
12:32:31.274,GOOGL,145.54,130.66,98.77,6,In_Progress,GBP,b,592.62,14.88,0.4032258
12:32:36.306,BABA,298.14,278.36,116.59,14,Expired,USD,b,1632.26,19.78,0.7077856
12:33:48.302,BABA,188.94,230.69,234.7,10,Cancelled,INR,s,2347,41.75,0.239521
12:34:00.737,MSFT,258.22,70.52,149.33,8,On_hold,USD,s,1194.64,187.7,0.0426212
12:34:14.571,APPL,164.82,292.22,23.85,15,Accepted,INR,s,357.75,127.4,0.1177394
12:34:32.605,APPL,112.34,299.22,139.24,9,Done,JPY,b,1253.16,186.88,0.04815925
12:35:12.047,MSFT,240.55,294.79,66.28,5,Pending_Approval,JPY,b,331.4,54.24,0.09218289
12:35:31.243,GOOGL,32.17,39.6,256.5,1,Dealer_Rejected,INR,b,256.5,7.43,0.1345895
12:35:42.011,APPL,289.73,250.96,151.08,7,Customer_Rejected,JPY,s,1057.56,38.77,0.180552
12:36:35.901,NFLX,153.64,254.99,205.64,5,On_hold,USD,s,1028.2,101.35,0.04933399
12:36:39.927,META,165.9,174.57,224.93,4,In_Progress,INR,b,899.72,8.67,0.461361
12:36:50.512,NFLX,140.19,53.56,23.8,5,In_Progress,USD,s,119,86.63,0.05771673
12:37:49.917,META,226.47,121.21,193.6,10,Pending_Approval,EUR,b,1936,105.26,0.09500285
12:38:07.637,TSLA,125.69,257.88,68.23,14,Accepted,USD,s,955.22,132.19,0.1059082
12:38:12.014,MSFT,219.66,69.05,199.66,7,Customer_Rejected,EUR,b,1397.62,150.61,0.04647766
12:38:35.323,APPL,136.21,250.46,101.27,6,In_Progress,USD,s,607.62,114.25,0.05251641
12:38:46.931,APPL,258.58,188.52,265.84,3,Customer_Rejected,JPY,s,797.52,70.06,0.04282044
12:38:47.242,NFLX,267.82,199.16,66.57,2,Customer_Timeout,USD,s,133.14,68.66,0.02912904
12:39:14.214,BABA,165.07,33.79,176.88,6,Customer_Rejected,JPY,s,1061.28,131.28,0.04570384
12:40:11.110,APPL,98.64,175.39,82.85,1,Pending_Approval,USD,s,82.85,76.75,0.01302932
12:40:27.167,TSLA,294.32,279.87,179.4,3,Dealer_Timeout,INR,b,538.2,14.45,0.2076125
12:40:28.089,GOOGL,272.39,170.74,38.39,11,Accepted,INR,b,422.29,101.65,0.1082145
12:40:52.275,META,212.81,145.57,169.59,15,On_hold,EUR,b,2543.85,67.24,0.2230815
12:41:23.673,APPL,142.76,145.96,28.72,1,Customer_Timeout,JPY,b,28.72,3.2,0.3125
12:41:27.345,APPL,79.94,274.01,109.66,9,Customer_Timeout,USD,b,986.94,194.07,0.04637502
12:41:27.718,META,35.93,39.37,124.89,8,Dealer_Timeout,USD,b,999.12,3.44,2.325581
12:41:46.761,NFLX,210.03,165.34,189.11,6,Customer_Timeout,INR,b,1134.66,44.69,0.1342582
12:42:43.532,APPL,94.08,189.74,158.16,10,On_hold,USD,s,1581.6,95.66,0.1045369
12:42:45.539,V,251.45,178.08,74.43,1,Customer_Timeout,USD,b,74.43,73.37,0.01362955
12:43:00.046,META,287.4,272.2,162.08,9,Dealer_Timeout,GBP,s,1458.72,15.2,0.5921053
12:43:26.023,V,116.34,140.41,152.48,7,Dealer_Rejected,EUR,b,1067.36,24.07,0.2908184
12:43:41.342,APPL,254.04,122.43,196.04,3,In_Progress,USD,s,588.12,131.61,0.02279462
12:43:47.386,MSFT,27.91,126.62,113.82,8,Done,INR,b,910.56,98.71,0.08104549
12:43:48.269,V,45.34,50.77,32.43,3,Pending_Approval,GBP,s,97.29,5.43,0.5524862
12:43:55.129,APPL,93.91,82.62,296.17,11,On_hold,GBP,s,3257.87,11.29,0.9743136
12:45:15.416,GOOGL,247.35,200.34,152.23,14,Cancelled,EUR,b,2131.22,47.01,0.297809
12:45:44.855,MSFT,148.14,146.98,199.43,11,Customer_Rejected,EUR,b,2193.73,1.16,9.482759
12:46:27.984,V,158.09,82.48,52.97,2,Dealer_Timeout,JPY,b,105.94,75.61,0.02645153
12:46:32.925,META,259.33,232.25,97.57,9,Accepted,INR,b,878.13,27.08,0.3323486
12:46:43.612,META,152.55,129.82,156.75,8,In_Progress,INR,s,1254,22.73,0.3519578
12:47:33.557,V,119.13,233.91,31.81,8,Customer_Rejected,INR,b,254.48,114.78,0.06969855
12:47:49.601,APPL,114.2,34.82,193.22,14,Dealer_Timeout,INR,s,2705.08,79.38,0.1763668
12:47:50.300,TSLA,49.02,245.21,67.61,9,In_Progress,GBP,b,608.49,196.19,0.0458739
12:48:02.546,META,49.44,264.27,104.5,9,Dealer_Rejected,EUR,b,940.5,214.83,0.04189359
12:48:04.454,GOOGL,290.28,22.26,245.81,10,Partially_Done,INR,s,2458.1,268.02,0.03731065
12:48:50.869,GOOGL,262.14,258.24,69.8,13,Expired,JPY,b,907.4,3.9,3.333333
12:49:08.174,APPL,110.69,183.15,265.83,4,Accepted,GBP,b,1063.32,72.46,0.05520287
12:50:05.176,GOOGL,28.73,240.19,294.09,8,Pending_Approval,JPY,b,2352.72,211.46,0.03783221
12:50:18.109,GOOGL,68.52,82.22,41.79,15,On_hold,USD,s,626.85,13.7,1.094891
12:50:22.271,GOOGL,27,101.5,36.45,12,Dealer_Rejected,JPY,b,437.4,74.5,0.1610738
12:50:37.788,APPL,288.41,253.48,282.33,11,Expired,JPY,b,3105.63,34.93,0.3149155
12:52:13.970,MSFT,202.64,143.57,33.63,13,Accepted,JPY,b,437.19,59.07,0.2200779
12:52:59.972,TSLA,169.5,225.36,46.39,7,Partially_Done,JPY,s,324.73,55.86,0.1253133
12:53:06.376,NFLX,174.89,40.37,284.2,5,Cancelled,GBP,s,1421,134.52,0.03716919
12:54:09.330,TSLA,288.33,27.75,239.35,13,Customer_Timeout,GBP,s,3111.55,260.58,0.04988871
12:55:26.774,GOOGL,205.76,264.01,292.26,11,Dealer_Rejected,JPY,s,3214.86,58.25,0.1888412
12:56:50.266,V,204.94,243.98,20.25,6,Cancelled,GBP,b,121.5,39.04,0.1536885
12:57:34.717,META,259.02,125.45,91.15,5,Expired,INR,s,455.75,133.57,0.03743356
12:57:39.320,NFLX,117.79,273.25,261.74,3,Dealer_Rejected,USD,s,785.22,155.46,0.01929757
12:57:47.672,TSLA,236.88,52.76,106.52,8,Partially_Done,GBP,s,852.16,184.12,0.04344992
12:57:54.269,NFLX,134.41,100.65,127.56,10,Dealer_Timeout,GBP,s,1275.6,33.76,0.2962085
12:58:03.164,BABA,295.71,44.76,27.32,5,On_hold,EUR,s,136.6,250.95,0.01992429
12:58:18.512,BABA,76.86,238.42,88.34,12,Done,JPY,b,1060.08,161.56,0.07427581
12:58:30.567,GOOGL,167.34,49.74,169.49,10,In_Progress,USD,s,1694.9,117.6,0.08503401
12:59:11.328,GOOGL,45.08,140.28,60.35,12,Dealer_Rejected,INR,s,724.2,95.2,0.1260504
12:59:18.524,MSFT,236.91,248.76,233.31,1,Expired,INR,s,233.31,11.85,0.08438819
12:59:30.628,APPL,266.38,274.7,63.87,6,Done,USD,s,383.22,8.32,0.7211538
12:59:39.797,META,76.51,245.4,43.75,4,Accepted,JPY,b,175,168.89,0.02368405
12:59:44.203,BABA,289.11,68.38,283.1,4,Dealer_Rejected,EUR,s,1132.4,220.73,0.01812169
12:59:46.170,BABA,185.75,176.69,145.43,10,Customer_Rejected,GBP,b,1454.3,9.06,1.103753
12:59:46.217,APPL,30.6,261.43,257.46,11,On_hold,USD,s,2832.06,230.83,0.04765412
12:59:57.703,GOOGL,76.02,222.18,75.95,4,Cancelled,GBP,b,303.8,146.16,0.02736727
13:00:20.344,META,32.78,133.78,138.67,13,Expired,USD,s,1802.71,101,0.1287129
13:00:45.799,MSFT,224.57,71.72,271.82,1,Done,EUR,s,271.82,152.85,0.006542362
13:00:55.156,APPL,113.39,217.1,76.2,3,Accepted,USD,s,228.6,103.71,0.02892682
13:01:18.870,GOOGL,77.52,77.15,229.55,11,Partially_Done,JPY,s,2525.05,0.37,29.72973
13:01:23.141,TSLA,91.95,83.14,137.44,13,Pending_Approval,GBP,b,1786.72,8.81,1.475596
13:01:32.815,APPL,234.89,139.53,250.8,1,Done,GBP,s,250.8,95.36,0.01048658
13:01:36.044,TSLA,70.01,274.16,99.21,7,Expired,INR,b,694.47,204.15,0.03428851
13:01:36.109,META,70.57,222.97,193.98,10,Cancelled,EUR,s,1939.8,152.4,0.0656168
13:01:37.677,NFLX,174.22,78.19,75.8,1,Accepted,GBP,b,75.8,96.03,0.01041341
13:01:41.199,V,20.85,22.78,133.88,2,Accepted,EUR,s,267.76,1.93,1.036269
13:01:50.902,MSFT,31.29,275.87,165.62,15,Customer_Timeout,INR,s,2484.3,244.58,0.06132963
13:02:11.138,TSLA,266.44,26.01,247.4,8,Dealer_Timeout,GBP,b,1979.2,240.43,0.03327372
13:02:20.449,BABA,69.19,236.82,240.7,14,In_Progress,GBP,s,3369.8,167.63,0.08351727
13:02:21.482,MSFT,81.24,274.67,271.12,7,On_hold,USD,b,1897.84,193.43,0.0361888
13:02:53.985,TSLA,290.16,172.48,261.51,10,On_hold,USD,s,2615.1,117.68,0.08497621
13:03:25.245,BABA,28.03,30.45,62.93,5,Accepted,USD,b,314.65,2.42,2.066116
13:03:50.247,NFLX,284.4,30.77,35.89,6,Customer_Timeout,USD,b,215.34,253.63,0.02365651
13:04:11.866,BABA,97.66,72.24,250.06,10,Dealer_Timeout,USD,s,2500.6,25.42,0.393391
13:04:15.694,TSLA,221,242.15,190.89,7,Pending_Approval,JPY,s,1336.23,21.15,0.3309693
13:04:47.120,TSLA,84.91,228.63,104.02,11,Dealer_Timeout,GBP,s,1144.22,143.72,0.07653771
13:06:12.367,GOOGL,260.44,291.53,212.22,14,Done,JPY,b,2971.08,31.09,0.4503056
13:06:20.956,GOOGL,132.8,104.01,134,14,Dealer_Rejected,INR,b,1876,28.79,0.48628
13:06:37.588,META,293.85,28.94,232.24,14,Accepted,JPY,b,3251.36,264.91,0.05284814
13:06:40.466,NFLX,36.19,124.98,206.35,5,Pending_Approval,JPY,b,1031.75,88.79,0.05631265
13:07:31.393,NFLX,215.72,271.75,160.66,15,On_hold,EUR,s,2409.9,56.03,0.2677137
13:07:38.974,BABA,269.64,162.11,58.09,5,Pending_Approval,EUR,s,290.45,107.53,0.04649865
13:08:09.884,NFLX,68.41,228.55,229.3,8,Accepted,INR,s,1834.4,160.14,0.04995629
13:08:12.246,V,235.16,22.49,196.59,3,Dealer_Timeout,GBP,s,589.77,212.67,0.01410636
13:09:08.799,GOOGL,126.28,39.53,136.3,6,Dealer_Timeout,USD,b,817.8,86.75,0.06916427
13:09:09.889,TSLA,208.51,264.68,230.62,8,In_Progress,JPY,b,1844.96,56.17,0.1424248
13:09:34.882,MSFT,278.63,272.04,59.67,14,Expired,EUR,s,835.38,6.59,2.124431
13:10:48.938,APPL,158.78,253.42,109.5,7,Expired,INR,s,766.5,94.64,0.0739645
13:11:04.389,GOOGL,210.45,257.96,55.37,6,Partially_Done,GBP,b,332.22,47.51,0.1262892
13:11:09.135,V,257.61,256.62,128.05,13,Done,INR,s,1664.65,0.99,13.13131
13:12:01.305,MSFT,252.4,44.95,76.61,7,Expired,GBP,b,536.27,207.45,0.03374307
13:12:20.937,TSLA,152.91,25,297.35,13,Done,EUR,s,3865.55,127.91,0.101634
13:13:44.560,V,57.16,212.4,23.94,7,Accepted,INR,s,167.58,155.24,0.04509147
13:13:56.296,GOOGL,98.61,25.6,45.52,12,Expired,EUR,b,546.24,73.01,0.164361
13:14:12.421,TSLA,243.98,187.78,94.62,9,Expired,INR,b,851.58,56.2,0.1601423
13:14:35.274,GOOGL,154.38,123.17,297.06,7,Cancelled,USD,s,2079.42,31.21,0.2242871
13:14:35.753,BABA,49.4,278.84,152.31,8,In_Progress,INR,s,1218.48,229.44,0.0348675
13:14:50.640,BABA,228.48,140.27,85.72,15,Partially_Done,JPY,b,1285.8,88.21,0.1700487
13:15:00.820,MSFT,281.59,154.33,132.4,12,Partially_Done,JPY,b,1588.8,127.26,0.09429514
13:15:08.117,TSLA,140.15,219.1,264.26,1,Customer_Rejected,EUR,s,264.26,78.95,0.01266624
13:15:12.933,TSLA,88.18,71.86,224.93,2,Pending_Approval,GBP,s,449.86,16.32,0.122549
13:15:32.459,GOOGL,221.32,60.77,221.73,1,Expired,INR,b,221.73,160.55,0.006228589
13:15:47.244,NFLX,215.87,146.81,269.21,13,On_hold,GBP,s,3499.73,69.06,0.1882421
13:17:36.647,NFLX,124.65,26.89,210.31,2,Pending_Approval,JPY,s,420.62,97.76,0.02045827
13:18:04.576,NFLX,145.02,43.66,183,11,Accepted,EUR,s,2013,101.36,0.1085241
13:18:10.748,BABA,290.09,124.97,214.89,4,Accepted,GBP,b,859.56,165.12,0.02422481
13:18:19.196,GOOGL,151.55,150.32,289.83,3,In_Progress,INR,s,869.49,1.23,2.439024
13:18:24.124,NFLX,70.13,270.94,106.45,6,Dealer_Timeout,JPY,b,638.7,200.81,0.02987899
13:18:58.099,APPL,245.68,135.36,53.85,13,Customer_Timeout,EUR,b,700.05,110.32,0.117839
13:19:03.440,V,159.18,120.27,232.86,7,Cancelled,INR,s,1630.02,38.91,0.1799023
13:19:26.021,MSFT,62.04,78.1,48.64,13,In_Progress,JPY,b,632.32,16.06,0.8094645
13:21:03.749,NFLX,201.37,24.11,160.41,5,Partially_Done,GBP,b,802.05,177.26,0.02820715
13:21:55.244,APPL,167.75,260.83,251.07,14,Pending_Approval,EUR,s,3514.98,93.08,0.1504083
13:22:07.595,V,191.32,53.18,69.95,15,Accepted,JPY,b,1049.25,138.14,0.1085855
13:22:08.750,META,118.16,214.06,160.43,14,Accepted,JPY,b,2246.02,95.9,0.1459854
13:22:38.923,MSFT,68.29,245.39,258.07,10,In_Progress,EUR,s,2580.7,177.1,0.05646527
13:22:51.595,TSLA,59.68,28.99,103.18,10,Dealer_Rejected,USD,b,1031.8,30.69,0.325839
13:23:34.172,MSFT,171.29,176.26,135.13,5,Expired,GBP,b,675.65,4.97,1.006036
13:23:47.423,TSLA,213.01,223.86,170.38,8,Done,EUR,b,1363.04,10.85,0.7373272
13:24:20.320,MSFT,121.6,68.65,196.13,10,Expired,GBP,b,1961.3,52.95,0.1888574
13:24:59.650,NFLX,293.05,84.84,234.33,1,Customer_Timeout,USD,s,234.33,208.21,0.004802843
13:25:09.620,META,291.76,232.55,254.6,11,Expired,USD,b,2800.6,59.21,0.1857794
13:25:31.315,GOOGL,181.57,81.13,129.77,11,Accepted,EUR,s,1427.47,100.44,0.1095181
13:26:52.816,TSLA,236.72,35.12,87.79,10,Done,JPY,s,877.9,201.6,0.04960317
13:27:15.215,TSLA,149.88,218,100.36,11,Accepted,JPY,s,1103.96,68.12,0.1614797
13:27:17.155,BABA,156.92,253.69,253.02,10,Customer_Timeout,INR,b,2530.2,96.77,0.1033378
13:27:20.128,APPL,85.1,67.73,241.94,13,Pending_Approval,USD,s,3145.22,17.37,0.7484168
13:27:55.943,TSLA,123.66,217.99,255.09,7,Customer_Rejected,EUR,b,1785.63,94.33,0.07420757
13:28:47.703,BABA,82.68,213.46,69.94,8,Partially_Done,EUR,s,559.52,130.78,0.06117143
13:29:03.454,NFLX,62.91,271.06,26.48,9,On_hold,JPY,s,238.32,208.15,0.04323805
13:29:49.274,GOOGL,92.49,212.54,90.07,11,In_Progress,EUR,s,990.77,120.05,0.09162849
13:30:16.827,BABA,125.02,254.74,63.53,4,Accepted,USD,s,254.12,129.72,0.03083565
13:30:52.652,TSLA,153.61,246.91,242.14,1,Expired,JPY,s,242.14,93.3,0.01071811
13:31:10.012,TSLA,161.82,165.54,34.44,7,Pending_Approval,GBP,b,241.08,3.72,1.88172
13:31:16.892,MSFT,222.14,284.93,152.66,2,Dealer_Rejected,USD,b,305.32,62.79,0.03185221
13:31:26.337,BABA,251.69,222.32,49.23,9,Expired,JPY,b,443.07,29.37,0.3064351
13:31:43.040,META,151.53,167.76,159.73,12,Dealer_Timeout,USD,s,1916.76,16.23,0.7393715
13:34:17.054,MSFT,277.28,249.43,297.57,9,In_Progress,GBP,b,2678.13,27.85,0.3231598
13:34:51.296,GOOGL,40.66,188.76,164.29,6,Customer_Timeout,JPY,b,985.74,148.1,0.04051317
13:35:03.661,GOOGL,195.14,220.74,170.86,5,Expired,EUR,b,854.3,25.6,0.1953125
13:35:20.559,META,59.26,209.32,226.89,3,Dealer_Timeout,JPY,b,680.67,150.06,0.019992
13:35:43.114,TSLA,260.14,260.29,102.57,2,Done,EUR,s,205.14,0.15,13.33333
13:36:42.198,GOOGL,168.99,108.56,211.13,1,In_Progress,EUR,s,211.13,60.43,0.01654807
13:37:04.129,NFLX,124.28,118.71,131.87,14,Partially_Done,JPY,s,1846.18,5.57,2.513465
13:37:48.438,TSLA,66.95,244.6,207.16,7,Done,GBP,s,1450.12,177.65,0.03940332
13:37:50.962,MSFT,151.39,258.89,206.87,8,Dealer_Rejected,USD,s,1654.96,107.5,0.0744186
13:38:03.391,TSLA,161.84,243.24,83.55,12,Done,USD,b,1002.6,81.4,0.1474201
13:38:27.631,V,168.07,77.91,210.13,15,On_hold,JPY,s,3151.95,90.16,0.1663709
13:38:40.303,TSLA,175.94,295.72,217,8,Cancelled,EUR,s,1736,119.78,0.06678911
13:38:49.320,BABA,232.69,79.74,59.1,6,Customer_Rejected,JPY,s,354.6,152.95,0.03922851
13:39:20.602,V,111.61,55.39,80.46,3,Partially_Done,JPY,s,241.38,56.22,0.05336179
13:39:52.200,BABA,187.37,186.82,215.41,13,Customer_Timeout,INR,s,2800.33,0.55,23.63636
13:40:09.299,TSLA,106.03,20.22,114.6,12,Customer_Rejected,JPY,b,1375.2,85.81,0.1398438
13:40:17.604,V,48.9,119.73,61.55,15,Customer_Rejected,INR,b,923.25,70.83,0.2117747
13:40:26.908,BABA,207.73,116.96,231.13,2,Partially_Done,USD,b,462.26,90.77,0.02203371
13:40:31.647,MSFT,220.18,266.33,113.07,13,Customer_Rejected,INR,b,1469.91,46.15,0.2816901
13:41:22.072,BABA,203.43,141.08,131.51,7,On_hold,GBP,s,920.57,62.35,0.1122694
13:41:48.079,GOOGL,61.03,96.66,164.11,14,Customer_Timeout,JPY,s,2297.54,35.63,0.3929273
13:41:56.542,GOOGL,108.75,92.63,168.5,5,Customer_Rejected,JPY,b,842.5,16.12,0.3101737
13:41:57.965,MSFT,264.39,268.13,248,8,Expired,USD,b,1984,3.74,2.139037
13:42:06.685,META,190.37,281.27,292.49,12,Dealer_Rejected,JPY,s,3509.88,90.9,0.1320132
13:42:35.265,TSLA,297.82,20.4,261.11,2,Dealer_Timeout,GBP,b,522.22,277.42,0.007209286
13:43:21.989,TSLA,185.51,111.54,173.46,5,Partially_Done,USD,s,867.3,73.97,0.06759497
13:43:36.185,V,243.18,164.78,137.18,8,Expired,GBP,s,1097.44,78.4,0.1020408
13:44:01.202,META,69.11,202.26,181.41,9,Cancelled,JPY,b,1632.69,133.15,0.06759294
13:44:41.091,META,288.15,91.48,109.07,5,Customer_Timeout,GBP,b,545.35,196.67,0.0254233
13:44:44.128,META,219.96,124.49,252.45,3,Dealer_Rejected,INR,s,757.35,95.47,0.03142348
13:44:59.942,NFLX,133.99,157.08,179.75,8,Pending_Approval,INR,s,1438,23.09,0.3464703
13:45:24.636,TSLA,55.27,198.72,200.5,5,Cancelled,EUR,s,1002.5,143.45,0.03485535
13:45:46.442,MSFT,174.49,71.7,285.45,1,Cancelled,JPY,s,285.45,102.79,0.009728573
13:45:47.898,APPL,240.5,204.35,27.68,13,Customer_Timeout,EUR,s,359.84,36.15,0.3596127
13:45:51.386,BABA,216.46,221.38,196.12,14,Customer_Timeout,INR,b,2745.68,4.92,2.845528
13:45:51.466,GOOGL,224.72,200.58,31.54,7,Customer_Timeout,INR,b,220.78,24.14,0.2899751
13:46:04.840,META,106.93,59.7,72.8,9,On_hold,JPY,s,655.2,47.23,0.1905568
13:46:34.789,GOOGL,85.46,94,190.34,13,Dealer_Rejected,USD,b,2474.42,8.54,1.522248
13:47:07.643,NFLX,213.37,32.82,174.34,1,Customer_Timeout,GBP,s,174.34,180.55,0.005538632
13:47:13.494,GOOGL,286.63,248.39,76.67,4,Expired,INR,b,306.68,38.24,0.1046025
13:47:13.676,V,272.22,158.23,122.95,12,On_hold,GBP,s,1475.4,113.99,0.1052724
13:47:20.040,MSFT,164.58,147.31,124.73,4,Pending_Approval,USD,s,498.92,17.27,0.2316155
13:47:45.414,MSFT,157.43,66.57,216.06,6,Customer_Rejected,GBP,b,1296.36,90.86,0.06603566
13:48:01.416,GOOGL,284.96,109.29,47.98,9,On_hold,JPY,b,431.82,175.67,0.05123242
13:48:06.881,APPL,54.2,87.68,186.26,8,Dealer_Rejected,USD,b,1490.08,33.48,0.2389486
13:48:17.568,NFLX,47.79,270.86,214.27,3,Dealer_Timeout,INR,b,642.81,223.07,0.01344869
13:48:50.966,BABA,90.6,175.52,177.47,3,Dealer_Rejected,USD,b,532.41,84.92,0.03532737
13:49:05.837,BABA,179.22,205.87,295.58,3,On_hold,USD,s,886.74,26.65,0.1125704
13:49:15.435,GOOGL,159.99,230.26,151.36,9,Accepted,GBP,b,1362.24,70.27,0.1280774
13:49:23.870,NFLX,181.4,159.53,99.98,7,Expired,INR,s,699.86,21.87,0.3200732
13:50:02.468,META,172.15,93.53,53.34,11,Expired,JPY,s,586.74,78.62,0.1399135
13:50:52.928,TSLA,179.37,163.92,271.23,5,In_Progress,GBP,s,1356.15,15.45,0.3236246
13:51:16.462,TSLA,51.89,116.36,65.5,12,Accepted,JPY,b,786,64.47,0.1861331
13:52:03.016,NFLX,127.07,204.57,63.58,8,Dealer_Timeout,USD,b,508.64,77.5,0.1032258
13:52:33.705,MSFT,166.47,24.69,273.04,4,Accepted,EUR,s,1092.16,141.78,0.02821272
13:53:07.948,BABA,248.22,37.08,181.7,13,On_hold,INR,b,2362.1,211.14,0.06157052
13:53:21.354,NFLX,258.73,276.66,224.17,12,In_Progress,EUR,s,2690.04,17.93,0.6692694
13:53:30.464,APPL,296.92,220.61,59.48,3,Cancelled,JPY,s,178.44,76.31,0.03931333
13:53:42.502,TSLA,99.12,112.03,277.54,11,Expired,JPY,b,3052.94,12.91,0.8520527
13:53:44.163,APPL,75.66,81.21,78.47,9,Partially_Done,JPY,b,706.23,5.55,1.621622
13:54:30.300,META,286.96,70.89,241.88,15,Customer_Timeout,INR,s,3628.2,216.07,0.06942195
13:55:03.511,TSLA,153.36,205.99,257.11,2,On_hold,JPY,b,514.22,52.63,0.03800114
13:55:22.108,APPL,143.98,167,22.65,13,Partially_Done,USD,s,294.45,23.02,0.5647263
13:55:26.729,META,155.19,123.02,244.57,10,In_Progress,USD,b,2445.7,32.17,0.3108486
13:55:48.316,V,107.59,132.73,193.15,15,Dealer_Timeout,GBP,b,2897.25,25.14,0.5966587
13:55:54.560,BABA,61.51,223.52,82.94,6,On_hold,GBP,b,497.64,162.01,0.03703475
13:56:01.001,META,75.48,254.56,101.24,3,Dealer_Rejected,EUR,b,303.72,179.08,0.01675229
13:56:11.725,GOOGL,279.62,187.53,39.05,1,Partially_Done,INR,s,39.05,92.09,0.01085894
13:56:22.961,MSFT,284.04,277.36,27.64,11,Dealer_Timeout,INR,s,304.04,6.68,1.646707
13:56:47.515,META,229.65,24.95,168.23,7,Cancelled,INR,s,1177.61,204.7,0.03419638
13:57:04.066,GOOGL,231.07,237,28.08,14,Partially_Done,JPY,b,393.12,5.93,2.360877
13:57:07.849,BABA,27.14,165.12,199.45,15,Cancelled,JPY,b,2991.75,137.98,0.1087114
13:57:08.234,TSLA,279.56,113.03,262.4,4,In_Progress,USD,s,1049.6,166.53,0.0240197
13:57:17.332,TSLA,207.14,126.15,275.73,1,Expired,INR,s,275.73,80.99,0.0123472
13:57:41.457,META,200.12,180.12,121.46,1,In_Progress,GBP,s,121.46,20,0.05
13:57:56.521,GOOGL,73.97,23.41,48.86,12,Done,USD,b,586.32,50.56,0.2373418
13:58:53.338,TSLA,266.34,23.93,212.16,8,Dealer_Rejected,EUR,s,1697.28,242.41,0.03300194
13:59:26.863,NFLX,24.14,144.93,210.57,3,Dealer_Rejected,GBP,s,631.71,120.79,0.02483649
14:00:38.187,GOOGL,81.58,170.95,155.53,15,On_hold,INR,s,2332.95,89.37,0.1678416
14:00:39.985,GOOGL,235.59,254.85,241.41,15,In_Progress,USD,b,3621.15,19.26,0.7788162
14:01:02.094,BABA,67.95,195.9,229.53,12,On_hold,JPY,b,2754.36,127.95,0.09378664
14:01:18.202,TSLA,232.88,210.14,231.74,1,Partially_Done,INR,s,231.74,22.74,0.04397537
14:01:31.813,NFLX,252.73,182.44,22.73,11,Expired,EUR,s,250.03,70.29,0.1564945
14:01:34.452,V,236.24,178.91,175.25,12,Accepted,EUR,s,2103,57.33,0.2093145
14:02:11.291,GOOGL,201.19,238.61,114.22,5,Expired,USD,b,571.1,37.42,0.1336184
14:03:22.569,MSFT,191.03,283.91,179,5,Partially_Done,INR,b,895,92.88,0.0538329
14:03:44.338,BABA,234.54,87.52,74.53,10,Pending_Approval,USD,s,745.3,147.02,0.06801796
14:04:05.755,V,52.3,285.89,121.5,4,On_hold,GBP,s,486,233.59,0.01712402
14:04:24.057,NFLX,160.57,23.82,121.9,9,On_hold,EUR,b,1097.1,136.75,0.06581353
14:04:27.204,MSFT,68.01,160.89,25.51,12,Cancelled,GBP,b,306.12,92.88,0.129199
14:04:27.524,NFLX,23.37,83.12,221.31,11,Customer_Rejected,INR,s,2434.41,59.75,0.1841004
14:04:40.717,APPL,142.67,25.7,29.89,5,Pending_Approval,JPY,b,149.45,116.97,0.042746
14:04:42.418,TSLA,187.27,69.75,60.15,8,Done,EUR,b,481.2,117.52,0.06807352
14:04:57.665,TSLA,51.96,137.39,293.26,9,Pending_Approval,INR,b,2639.34,85.43,0.1053494
14:04:57.742,META,214.07,138.9,113.2,4,Dealer_Timeout,INR,b,452.8,75.17,0.05321272
14:05:05.349,META,146.59,112.89,122.66,5,Dealer_Timeout,GBP,b,613.3,33.7,0.148368
14:05:11.868,MSFT,259.5,267.22,93.68,1,Customer_Rejected,EUR,s,93.68,7.72,0.1295337
14:05:51.952,NFLX,75.2,105.88,216.88,13,Dealer_Rejected,JPY,s,2819.44,30.68,0.4237288
14:06:28.080,APPL,192.06,103.84,281.71,14,Dealer_Rejected,GBP,s,3943.94,88.22,0.1586942
14:06:46.215,NFLX,248.95,76.19,115.93,7,Dealer_Timeout,JPY,b,811.51,172.76,0.04051864
14:07:11.274,NFLX,196.93,234.33,52.64,14,On_hold,JPY,b,736.96,37.4,0.3743316
14:08:08.684,GOOGL,188.01,109.78,180.94,2,Dealer_Timeout,INR,b,361.88,78.23,0.02556564
14:08:39.617,V,48.66,260.32,231.79,5,Done,INR,b,1158.95,211.66,0.02362279
14:08:46.468,BABA,68.49,70.09,138.78,2,Customer_Timeout,JPY,s,277.56,1.6,1.25
14:09:11.685,MSFT,274.27,60.74,129.29,11,Dealer_Rejected,USD,s,1422.19,213.53,0.05151501
14:09:32.269,BABA,72.39,201.15,264.36,7,On_hold,GBP,b,1850.52,128.76,0.05436471
14:09:39.829,APPL,48.48,236.98,178.11,12,On_hold,JPY,b,2137.32,188.5,0.06366048
